Comment Number,Comment Content
1407,Why does Biden looks like he’s about to cry every second
1408,So America couldn&#39;t come up anyone better than these 2 senior citizens? I can not blieve that
1409,Lie from the start. Live ? It wasn’t live it was 2 min delayed just in case biden screwed up..
1410,I&#39;M MIDDLE CLASS AND I MADE WAY MORE MONEY DURING TRUMP THAN DURING BIDEN.
1411,CNN and Biden both suck
1412,Biden&#39;s all sentences start with &quot;the idea is that&quot;
1413,"The US are the biggest danger for us Europeans. You are pushing towards a war, you want us dead."
1414,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2013"">33:33</a><br>You got the world wrong  . Isarel invaded hamas in 1948. Hamas said, &quot;Welcome to jews and let us live in peace. They said ok. Many yrs later. We saw the terrible war of isarel attacking hamas. Note:isarel wasn&#39;t a country back then. They want to be alone.<br>Thank me later. War continues till modern-day."
1415,the IDEA that this is the best candidate Dems can come up with is OUTRAGEOUS.
1416,Trump entry was awesome 😂
1417,Greetings n well wishes for Donald Trump
1418,"Ridiculous that someone like Biden could run for 4 more years, he looks like he is already finished. Trump sounds great for his age, maybe because he never took drugs like alcohol, cigarettes or other hard drugs in his life. I respect that. Trump deserves 4 more years for sure 💯 ❤from🇩🇪"
1419,Clown vs clown. 😂
1420,"i am not an american citizen, but can we have Obama back?"
1421,High level of democracy 🇺🇸
1422,"<a href=""http://www.youtube.com/results?search_query=%23shock"">#Shock</a>: Question 🙋‍♂️ why are people so shocked 😮 that @POTUS Sleepy 😴 Joe had a terrible night during the debate? When clearly we all knew Sleepy 😴 Joe had dementia. The only shocking thing is that how quickly mainstream media and others are finally taking off their blinders."
1423,Hoping America brings the change it needs right now 🇺🇲
1424,Not even from America but this Biden dude is funny
1425,"one think that is just coming to my mind now is the russain bashing by the Obarma the Biden addmisistration and the hilery people , they never stop bashing and bashing russian. They try to link trump to russian and they kept that going all made up by hilery, think about it , they dont stop bashing russian or any thing about russia."
1426,"<a href=""http://www.youtube.com/results?search_query=%232024elections"">#2024Elections</a>: @POTUS Sleepy 😴 Joe has been lying 🤥 to us the American 🇺🇸 people throughout his entire career and both @TheDemocrats and Mainstream Media have been shielding  🛡️ and covering up for him for years. They’ve been gaslighting us. Sleepy 😴 Joe has dementia."
1427,"I&#39;m exporting a few stuffs to US and yes taxes went rocketing. Even my customer complaints that the import taxes goes up as well right after they cut everything in the final value fees. I can&#39;t imagine about the macro economy they&#39;re talking about in the debate. Guess people like me just trying much harder to serve a proper food on my table for the family. <br><br>No offense, stop the war."
1428,The ref isn’t biased this time? Do I sense hope?
1429,Tapper is such a punk.
1430,Fake news...you were my favorite to go for daily updates and *real news*🤑🤑
1431,"World respect US he says. Not quite sure with that, hard to respect a president who falls on the even places several times per week. Baiden is a new world-level meme right now, even in this video u can see how he forgets how to speak and move his tongue"
1432,Is this really the best you have America?
1433,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=3405"">56:45</a> DID BIDEN SAY CHILD MARKET?!"
1434,I cannot actually believe this went on for an hour and no one intervened. This country has gone to 💩
1435,"Ideally I would never vote for trump....but looking how SHOCKINGLY inchorent biden, I&#39;d vote trump in a heartbeat"
1436,Well 23 years ago Trump was not a politician but how did it show up 23 years later just another bullet more bulshit well then the president Barack Obama new about it and many more way before Trump and Biden
1437,CHINA!
1438,Millions of people in America and these two are the best we’ve got??
1439,veto Joe and let us know how great trump is
1440,"I see Biden&#39;s lips keep moving, but I can barely hear any sound out of it."
1441,Biden is a sociopathic liar.
1442,Trump only blaming he doesn&#39;t has any vision how things will pan out. Biden also Hippocrates on wars. Both are losers.
1443,Has anyone seen that movie idiocracy
1444,All the very best wishes mr Trump
1445,Guys this debate almost more than 90 mins .you should respect thier age and allow them to sit to start debate. The guys who are asking the questions they sat infront of president. This is disrespect  to them .The Debate pattern should change .how many of you with Me?
1446,Is Biden an AI ?
1447,Once legend says &quot;my friend mr doland Trump&quot; 😂
1448,Trump is the only solution for USA democracy
1449,"at times like these, i&#39;m so glad i&#39;&#39;m not an american."
1450,When Trump talks Biden looks dead!
1451,Love trump
1452,"What else can you do with a guy who insists his boarder policies are sound, then manages to tangent from abortion to an innocent girl being murdered by an immigrants HIS policies allowed in. Even credits hip opponent for going to the funeral..."
1453,Neither one has to win. Set up a new device for both to lose ground.
1454,Just sword fight already lol
1455,Biden 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥
1456,How sad is the state of america where these two senior citizens are the best we have to run the country.
1457,Wauw trump went on cnn and still won😂
1458,SOUTH PARK<br>WE ARE WAITING😂
1459,"Bro, doesn’t even even know where he is <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1731"">28:51</a>"
1460,Biden needs to save this humiliation and retire.
1461,Advice Of The Day: Nobody should be ashamed of being a proud Patriot. There is nothing wrong with wanting to want to put your own country first. America 🇺🇸 is truly the greatest country to live because we’re a welcoming country. People want to experience the American 🇺🇸 Dream.
1462,"The idea that Biden would be an effective president for four more years is simply not true. Come on man! (haha mimicking Biden, but how true it is!)<br>Trump cannot answer a question. You ask him something and he responds with a litany of things unrelated to the question. He&#39;s a runaway train."
1463,wow - choice between a zomby and a harlecin ...... we are <b>****</b> .... and thats the world leader....<br>if i where putin - i would also not respect nato at all...
1464,Hala! Kini jud maoy.klarung.bangag.....parang lutang ba....wat happens?
1465,Basically how this went Donald Trump presented something really good. Joe Biden either looked at him very weird made a frowny face change. The subject said all he said was not true then over exaggerates almost everything he said.
1466,"BIDEN took a nap at -<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1793"">29:53</a> for bout 6 seconds tho no lie"
1467,If biden say &quot; the idea&quot;  one more time😂😂😅
1468,"More comments here I think are more than people that actually vote 😂. Not really, obviously., Just funny."
1469,Biden just quit and get into treatment....trump for president 2024.....biden is the biggest war monger...after obama and bill Clinton.... Trump&#39;s presidency was the most peaceful 4 years that the world ever had....
1470,If biden say &quot; the idea&quot;  one more time😂😂😅
1471,Not ONE cough 🙄
