Comment Number,Comment Content
1064,"…… I would hope if Kamala is nominated she pics anyone other than Robert Kennedy … he hasn’t the proper disposition for the job … he’d make a great talking head on a number of news entertainment networks … CNN , Fox , MSNBC , TYT etc. ….."
1065,"Kamala Harris will win the 2024 presidential election race!!! She&#39;ll be the first woman elected president, if she wins the 2024 presidential election race!!! Vote for Kamala Harris and vote Democrat!!! 💙💙💙💙💙💙💙💙!!!"
1066,Comes over as inauthentic. Another weak candidate.
1067,Kamala❓️ 😂😂😂😂😂😂😂
1068,"Kamala Harris, with the background of the prosecution, is prosecuting Trump!!!!<br>Trump&#39;s strengths:<br>Excellence in fundraising for his election campaign<br>He excelled in collecting the Latin votes<br>He excelled in Florida and Texas<br>A populist who relies on excitement and personality killing <br>Trump&#39;s weaknesses<br>*Without academic background, the institution relies on consultants<br>*A criminal newspaper full of convictions and accusations<br>*Loss of popular votes for two sessions<br>*There is a global impact on his victory, especially in the European Union, China and the Middle East<br>*A suspicious relationship with Putin<br>*Feud with feminist rights associations!!!<br>+The Democratic campaign must highlight Biden&#39;s patriotic role in stepping down due to health reasons and not for fear of losing the elections <br>Tax file <br>Immigration file<br>Russian intervention<br>Disqualification based on Trump&#39;s criminal record<br>Continued support for the campaign from the Clinton family and the Obama family<br>And the Biden family!!!"
1069,Koom-ah-la&#39;s barely even black.  Most American blacks aren&#39;t all black.  75-80% at most.  Then she&#39;s half Indian.  She&#39;s only about 30-35% black.  She&#39;s a Punjabi.  Her policies as AG in California put away more blacks than anyone.
1070,Yeah she doesn&#39;t she&#39;s gonna get washed
1071,"My sister knows people who have personally dined with Kamala Harris in Sacramento. If you’ve ever seen the scene in Sweet November (Keanu Reeves stars in it) where the boss demeans the waitress… let’s just say, Kamala Harris was the boss except, she went a step further and mentioned she was going to get the waitress fired. Kamala might have changed since then and everyone has a right to change their ways. It’s just something to keep in mind."
1072,Here comes the full media support to prop her up.
1073,Kamala should just call him a lier. Every time he says something she could say “you are lying again”!<br>She does not have to prove he is a lier like he does not have to prove it is a truth. <br>Who will<br>Most people believe? Kamala of course. <br>Trump has been proven to be a lier. His history is lying. <br>He can’t remember any details so he always lies.
1074,"Harris has no leadership ability.  This is why she was the first to drop out of the 2020 democrat primary.  Also, most people have grown tired of the liberal identity politics.  Harris is incapable of being the commander in chief."
1075,In other words (and what WSJ will never say in plain terms): diversity hire
1076,"Im a black man.  If Harris becomes president, this Country is in grave trouble.  I DONT CARE what color she is.  No way in any situation is this woman fit to run anything.   Get out and vote people!!"
1077,Laughable since she has known Biden’s condition.
1078,Stop targeting young impressionable people who don&#39;t know any better
1079,Kamala isn&#39;t African she&#39;s Indian
1080,Ohhhh she’s cooked 💀
1081,Ha Ha Ha. You don’t  Have it … now it’s going to get worse🫵🏻🫵🏻🫵🏻🤢🤢🤮
1082,REPARATIONS FOR THE LINEAGE OF SLAVES IS HARRIS ONLY CHANCE TO WIN. SHE DO AND SHE WILL BE THE MOST HISTORICAL PRESIDENT IN AMERICAN HISTORY ALONG WITH LINCOLN. SHE DON&#39;T APPROVE REPARATIONS SHE WILL BE ANOTHER HILLARY CLINTON. SHE WILL RUN AGAIN AND AGAIN AND NEVER WIN
1083,"She´s not a female Obama, lets get that clear.<br><br>If she can make a name of herself then she could be the first female black president that America get to experience."
1084,What has she done as Vice President
1085,I wonder what will now happen to all the anti-Biden ads and the Hunter Biden obsession!
1086,"Love and best wishes always to President Biden. I am crestfallen that he&#39;s stepped down. Why can&#39;t a role be made for him to be a &quot;consultant&quot; to the new administration, so that he can pass on and finish what he&#39;s started? Why not make a special role for him this time, due to the unique situation? I think it would make the electorate feel more inclined to stick with the Dems!  And hopefully bring over many more voters to them, as well.  (I&#39;m a Canadian, so am not sure if something like that has ever been done... but Joe could make it happen while he&#39;s still in the chair and has full immunity to, well, practically anything! ;)"
1087,Trump will win. Bet on it.
1088,I will be voting for her.
1089,Trump won already lol Kamala is not liked lol what a joke
1090,I&#39;ll Write In Biden
1091,TYSON for president
1092,"Yah well she will never beat Trump, the Democrats are Doomed For This Coming November, And Biden didn&#39;t have a choice but to step down, regarding his speech against Trump at the Presidential Debate, then at the NATO Summit, he really screwed up big time, end of story!"
1093,Trump...got this.     She 🤪  crazy....😅😅😅😅
1094,You can&#39;t run a campaign on abortion. <br>Much bigger things to worry about
1095,Lies
1096,LOL🤣🤣🤣
1097,"I have a Great Idea why don&#39;t we Ban Schools, Ban Abortion, And Give Children Much More Rights."
1098,"I am not going anywhere, he was right"
1099,"IF YOU WANT A SAFER NON BIASED AMERICA WITH GOOD ECONOMY THEN VOTE FOR Democrats . <br><br><br>if 1 year of Trump , US would be destroyed like Syria"
1100,"Women, &quot;people of color&quot; and young voters are already turned off by Trump ..<br><br>They need to find a more moderate candidate to win over the swing voters"
1101,Wall Street now scrambles to ensure Democratic voters have no say in who their nominee is.
1102,Before she became vp she run for president and got what 200 votes? <br>See on there understanding she is now popular because................<br>Who knows
1103,Easy win for TRUMP if democrats was smart they should use THE KENNEDY Vs TRUMP but a Women is so weak specially against TRUMP who is a Beast
1104,What A Joke… Space &amp; Time? Coconut Trees? Little Yellow School Buses… 😂😂😂😂
1105,3 months to the presidential election is A MILLION YEARS in the modern social media era.... You don.t need to wait for the Pony express or the telegraph to introduce a new candidate!! Times have changed....
1106,Kamala is smarter the Trump.  Trump is wants taxpayers money for his family.  Trump couldn&#39;t stand up to Kamala.
1107,TRUMP ❤
1108,Are we better off now than we were 4 years ago?
1109,She&#39;s soo strong that she lost to Biden in the primaries.
1110,If Hilary didn’t win what makes you think Kamala will 😭
1111,"I don&#39;t she can classify as a full on black woman, indian and jamaican parents don&#39;t translate to african american to me. Something about having someone that isn&#39;t full on american with american roots doesn&#39;t sit right with me."
1112,As an independent the &quot;more of the same&quot; from the Democrats is not going to work this election.  Too much &quot;woke DEI&quot; policies over real policies to help all Americans is needed.
1113,Stepping down from power itself is a remarkable act. This could surprisingly turn the tables and be disadvantageous for Trump.
1114,"I want Multiculturalism, not whatever <a href=""https://www.youtube.com/watch?v=akvhkLHnOAM&amp;t=191"">3:11</a> is"
1115,"SHE does not have a chance. she was never popular. even when she ran as President,  You can&#39;t say racism Obama already won. Putting in a female from the Party that claimed they could not define what a woman is is hypocritical at the least. This election is about issues. Peroid."
1116,"<a href=""https://www.youtube.com/watch?v=akvhkLHnOAM&amp;t=72"">1:12</a> The Nicest Way I Can Put This Is Harris Is Wrong Cause They Already Have The Right To Do What She Says That They Don&#39;t Have The Right To Do."
