Comment Number,Comment Content,Processed comments
1345,"Try leaving a comment w ANYTHING in it being even remotely critical about Biden, and absolutely dont be vulgar or rude. Be polite but stick to your point, and just try exercising our alleged &quot;freedom of speech&quot; by expressing your valid criticization in the comments section here. Post it... THEN, go back try and editting, or look for it through another accoint. Let me know if u get the same &quot;error message&quot; saying the &quot;comment not found,&quot; or whatever, even though it&#39;s still visible to me and appears to je visible to others: it wont be 🤷‍♂️🙆‍♂️🙅‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️",try leaving comment w anything even remotely critical biden absolutely dont vulgar rude polite stick point try exercising alleged quot freedom speech quot expressing valid criticization comment section post go back try editting look another accoint let know u get quot error message quot saying quot comment not found quot whatever even though still visible appears je visible others wont
1346,Obama was the one to seperate families and putting them in cages not trump,obama one seperate family putting cage not trump
1347,"Donald J. Trump started the building of the border wall so that he could also influence building border walls around the entire United States, that&#39;s his intention.  <br>Where does Trump &quot;think&quot; those who are desperate to enter the U.S., are going to go if the border wall was completed?<br>Entering the U.S., will heighten from Florida.  Trump&#39;s mindset is to plan by destructive dictatorship to rule our nation and not by American governorship.",donald j trump started building border wall could also influence building border wall around entire united state intention br trump quot think quot desperate enter u going go border wall completed br entering u heighten florida trump mindset plan destructive dictatorship rule nation not american governorship
1348,Biden boasting about killing babies. Crazy,biden boasting killing baby crazy
1349,"as someone from scotland makes me curious, what is the main difference for working class people under each of these 2?",someone scotland make curious main difference working class people
1350,"Biden looks weird when he not speaking, but then he speaks and it really gets werid 😂",biden look weird not speaking speaks really get werid
1351,Biden says all this but had 4 years and did absolutely nothing he stated. In fact he did the complete opposite and everything he says are straight lies. Basically what Biden says think the opposite,biden say year absolutely nothing stated fact complete opposite everything say straight lie basically biden say think opposite
1352,"Brandon, go speak to them. Who missed that?",brandon go speak missed
1353,"Biden is repteloid or whatever civilization is in his avatar. His eyes are robotic weirdly shining out of the contour of the eyes. The way he closes his eyes, speaks in the stream definitely whatever they&#39;re streaming to him.<br>No wonder popular numerologist said Biden performs mission of evel on Earth",biden repteloid whatever civilization avatar eye robotic weirdly shining contour eye way close eye speaks stream definitely whatever streaming br wonder popular numerologist said biden performs mission evel earth
1354,Biden becomes president<br>Price of groceries: <b>goes up</b><br>Californians: &quot;THIS WAS TRUMPS DOING&quot;,biden becomes president br price grocery b go b br californian quot trump quot
1355,Thank You Trump!!!!! Make America great again!!!!!,thank trump make america great
1356,I got these out of the garbage at the hospital,got garbage hospital
1357,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1347"">22:27</a> did Trump said &quot; Brandon speak to them&quot;😆🤣😂🤣",href http www youtube com watch v qqggydce amp trump said quot brandon speak quot
1358,"First twenty or so minutes was them arguing, in the middle, one was speaking cap while the other was sleeping and during the end one of them was subdued and the other was unstable, what a debate!",first twenty minute arguing middle one speaking cap sleeping end one subdued unstable debate
1359,"Not a single thing biden says makes sense. Much of his utterances literally are not even words. I wouldn&#39;t elect or trust this guy to be my janitor, yet, SOMEHOW, apparently, millions of people elected him to rub the biggest and most powerful country on Earth. This proves to me that,  yeah, Biden&#39;s got some huge problems, deficiency, etc: absolutely. However, people in general, especially Americans clearly have an actually much bigger problem than Biden, and WE are the biggest problem &amp; threat to ourselves. Wake up. Snap out of it, cuz they have no problem snapping it 4 u",not single thing biden say make sense much utterance literally not even word elect trust guy janitor yet somehow apparently million people elected rub biggest powerful country earth prof yeah biden got huge problem deficiency etc absolutely however people general especially american clearly actually much bigger problem biden biggest problem amp threat wake snap cuz problem snapping u
1360,"Biden is reptiloid or whatever civilization is in his avatar. His eyes are robotic sparkling weirdly, the way he closes his eyes and speaks in the stream whatever they&#39;re streaming to him, scary <br>No wonder popular numerologist said he is fulfilling his mission of evil on Earth",biden reptiloid whatever civilization avatar eye robotic sparkling weirdly way close eye speaks stream whatever streaming scary br wonder popular numerologist said fulfilling mission evil earth
1361,Who won😂,
1362,I Don&#39;t like Joe Biden Talks about Joe Biden Got Çovid test Positive unbelievable Situation fell in the stairs plane shock his head Ridiculous Joe Biden fight Democrats to Kalama Harris,like joe biden talk joe biden got ovid test positive unbelievable situation fell stair plane shock head ridiculous joe biden fight democrat kalama harris
1363,80 year olds leading the world ... humans are funny ... why not elon musk as a canditate ?,year old leading world human funny not elon musk canditate
1364,The loudest one in the room is always the weakest,loudest one room always weakest
1365,"Democrats creates WARS, TRUMP   is a business man, you cant have trade if youre at WAR.",democrat creates war trump business man cant trade youre war
1366,"Trump is a bad man, he will depot Arabs and not let Muslims enter America again if he wins. America should embrace Islam and make Afghanistan their permanent Allie, then disassociate themselves with Britain and Isreal",trump bad man depot arab not let muslim enter america win america embrace islam make afghanistan permanent allie disassociate britain isreal
1367,You know Biden is a bad president when you can barely understand what he is saying I VOTE TRUMP,know biden bad president barely understand saying vote trump
1368,what a joke biden is. if only there was a audience they would be erupting in cheer like nobody has ever seen before at Trumps statements.,joke biden audience would erupting cheer like nobody ever seen trump statement
1369,FJB LGB,fjb lgb
1370,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1347"">22:27</a> did he call him brandon? 😂",href http www youtube com watch v qqggydce amp call brandon
1371,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>What is wrong with Biden&#39;s face. Is it too much botox?  His face seems frozen?",href uckszuwhgymbdv ujg gafyywgukuhlplbiaae href uckszuwhgymbdv ujg gafyywgukuhlplbiaae wrong biden face much botox face seems frozen
1372,"… I&#39;m Chinese from china mainland.   I&#39;m can&#39;t watch Biden to be the president again.  When he&#39;s talking,  I feel he could past out in any minute. Poor man!  Let him live in happiness!",chinese china mainland watch biden president talking feel could past minute poor man let live happiness
1373,If anyone thinks either one of these guys should be president…..you’re delusional,anyone think either one guy president youre delusional
1374,The moderators are not fact checking either candidate,moderator not fact checking either candidate
