Comment Number,Comment Content
1018,"After listening to both President Biden and former President Mr Trump, Mr. Biden appears to be quite sincere in responding to the questions but I look forward see Mr. Trump USA’s next President!❤"
1019,Trump we all vote for you 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
1020,Trump is the best president
1021,"This is a legitimate question, what is a black job?"
1022,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1285"">21:25</a> yo 😂😂😂😂 why was I laughing at this for 2 minutes straight"
1023,"I love how she just cuts him off at <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1013"">16:53</a> because he’s mumbling too much 😂"
1024,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1415"">23:35</a> ill back daddy😭"
1025,lets go BRANDON 😂🤣
1026,I really don’t understand what biden is saying😂 who else feels the same here? 🖐️
1027,One party has a symbol of an elephant that&#39;s intelligent. Never forgets and that lives a long long time. <br><br>The other party that represents evil has a donkey. And what&#39;s another name for a donkey?. Jack @$$ .<br><br>It is pretty accurate descriptions of each party.
1028,Biden is a joke😂
1029,Now i understand my American friend why he said biden is the worse president 🤣🤣🤣🤣
1030,Who is here after Biden stepping down
1031,Literally fumbled so badly he quit
1032,"when i watch this, my brain automatically flashback to their chad faces meme"
1033,All I could from Biden is &quot;The idea that blauvnsef tyukebfkem....&quot;
1034,&quot; I wont say border patrol endorsed me but they endorsed me&quot; - Donald Trump
1035,Loook... we finallly beat Obamacare.
1036,Border  agents after debate : we did NOT endorsed Biden .( Biden lied )
1037,RFK JR.
1038,All Biden is doing is arguing like a child and rambling on and on it&#39;s disgusting this is not a debate it a blame game😮
1039,Trump deflects worse than a woman in an argument and Biden sounds like Stuart from mad TV
1040,"Who knew after 3 weeks weird biden would drop out, it’s just getting crazier and crazier"
1041,Biden can&#39;t even talk he&#39;s mumbling
1042,"North American economy is doomed.... one guy for the rich, one guy who is too senile for senate. Get a young political leader who doesn&#39;t do blackface like Canada who has the common man in mind.<br><br>Hurry up alzhiemers, play more COD, plz can we have Obama barack?"
1043,😦
1044,Even Jordan matter gets more viewers than this😂😂😂
1045,It&#39;s painful to watch
1046,Biden is listening to the media too much.  Truth twisted isn&#39;t truth. Trump is trying to wake us up. We must go back to following God and have virtue. God will help us if we follow Him.
1047,"Biden administration took away the broadband , no more free phones or cell phone credits... yikes"
1048,But most blacks have poir credit and can&#39;t buy a home idk
1049,I&#39;m reading most of the comments. Such an entertainment!
1050,It went up 100%
1051,I dont want babies to die sorry
1052,"Biden is no match for Mr. Trump <br>Trump is too smart and rightious, powerful, strong and humane <br>He really cares about his people"
1053,"President Biden he ill be the next president of America people, trump must respect the American citizen what decided time he was president"
1054,Trump did nothing? He broke records doing good.
1055,Does sloppy Joe have an ear piece in? 😩 let me find out y’all was helping him answer them questions and he couldn’t keep up 🤔
1056,The most heated debates are always the ones with trump present.
1057,Biden is a powerful president of America people
1058,"Biden he&#39;s a man he changed American people, trump must step aside away from the race of presidentancy b&#39;se he was there and feld nothing this can do for American people in history Trump is not"
1059,Trump is a Liar he feld let him to another thing not compilation
1060,Joe Biden is out period period!
1061,This will probably be the oldest presidential debate in history and it&#39;s an honor to be alive during this time.
1062,The idea...and by the way....number 1...number 2...
1063,Rahul Gandhi should debate with modi like this that’s  real democracy
1064,What?? Whyyy ? Why did the united state even choose Biden for President ? 🤣. <br>Trump rumbling and Biden mumbling 😆🤞🏼✊🏼
1065,Very good to listing
1066,Biden looks like that offended cat meme the whole debate
1067,Funniest thing I’ve seen all year
1068,Does Biden know that lying is a sin or what
1069,Bye bye Biden hahahahahahahahahahahahahaha
1070,"Donald:   Too old and senile to compete with a much younger, energetic and more capable candidate."
1071,Trump is like and this guy 👉😕🥴
1072,Who is jeo biden ?
1073,"No one gonna talk about how Biden said “put bleach into your arm.” Referring to the vaccine he highly recommended to take. Almost forcefully, people lost their lively hoods when jobs demanded it to be done."
1074,HARRIS!!!!!
1075,IDC about no political parties. I follow who i vote because i just wanna go to walmart and buy my grocery without paying an arm and a leg.
1076,I can’t even make fun of Biden considering how much I respected him in his prime. I can only feel bad that he’s declined like this. He just needs to retire and spent his time with his family for once. He’s worked for too long.
1077,Go Harris Go
1078,voters for biden 😂😂😂😂
1079,"Trump lied and lied, knowing Biden had absolutely no mental capacity to rebut. He ran over Joe like a tank against a VW beetle."
1080,"3 weeks later, Biden dropped out of the race. Not surprised"
1081,Trump: 🗣️🗣️<br>Biden: 🐸🐸
1082,He&#39;s not in the race anymore hehe.
1083,Trump is right all the way
1084,After everything that&#39;s happened regarding politics this month got me binge watching past debates and rally&#39;s<br><br>TRUMP 2024🇺🇲
1085,I weep at the thought that we won&#39;t see another legendary debate between these two giants😔
1086,Mr Trump a.k.a. Mr. Misinformation
1087,Trump just start new NATO
1088,My legs are dying just watching them for standing almost 2 hours.
1089,Who&#39;s here after Joe Biden dropped out of the presidential race?
1090,trump lost me when he said hamas invaded isreal
1091,🤣🤣🤣🤣🤣🤣😂😂😂😂😂
1092,I had a good job when trump was around inflation went sky high when biden was president
1093,I love you Mr Trum p<br>❤❤❤❤❤
1094,"Call it what it was PAL a disaster.  I&#39;ll debate you any time, anywhere. Name the place, pal . I hear you&#39;re free on Wednesdays 😅😅😅😅😅😅😅 he was a joke during his stolen election, and he has always been a liar. PAL. You guys have taken advantage of a sick man. You all should be placed behind bars."
1095,"If you actually listen to what Biden says, He actually makes it lot of sense. But, admittedly, I am stoned. (I hate Trump by the way)"
1096,Biden economy got me on a fruit diet.
1097,it seems like trump gets more minutes to speak than biden.. Its also litle weird seeing to men talking about the abortion law. What do they know.. I know they are the spokesmen but anyway this just shows that we still is living in a mens world.
1098,WHO is here after the Kill Tony episode? 😂😂
1099,&quot;We had the best environmental rates ever&quot; and yet 2023 was the worst year of the climate change disasters yet. Trump does not care.
1100,John Biden. are honesly guy who gave refugee chance to came down unite staate we can say without john biden ameerica will be bad future that is what think guys ❤
1101,"Лайк, если будешь голосовать за трампа"
1102,Trump 🇺🇸🇺🇸🇺🇸🇺🇸
1103,"Donald Trump absolutely torched Joe Biden at the <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=70"">1:10</a>-<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=72"">1:12</a> mark. Trump has my vote."
1104,Come.   Visit.   Yakima.   Washingþion.     You.    Hate.   It.
1105,i love biden
1106,Biden keep looking down onto his desk
1107,We shouldn&#39;t expended  so much money on that war
1108,Trump is sharp I love the guy. Joe Biden can&#39;t even speak in whole sentences Trump was like yeah he is right he did beat Medicare to death lol
1109,You were a fool to forgive an enemy. I don&#39;t know when you will learn. The age of civility is over.
1110,Are we not gonna talk about how joe literally wasnt able to speak the 12 minute mark
1111,Trump facial expressions are so confident
1112,Long live Trump🎉
1113,"I really appreciate how this debate was moderated. Pointed questions asked to both candidates, strict time limits, respectful behavior from the debate facilitators. I appreciated not having people yelling over and interrupting each other. A well-organized debate."
